loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
2499,0.000,31.850,45.122,1.939,3.224,7.167,23.911,2.955,16.425,-0.478,2.010,7.074,21.378,0.000,0.000,0.000,0.000,0,0.124,0.037,866,1056,1448,1064,3.113,7.233
2500,0.000,32.004,45.275,1.939,2.151,6.918,23.789,2.846,16.337,-0.456,1.730,6.976,20.951,0.000,0.000,0.000,0.000,0,0.123,0.037,864,1056,1450,1061,3.937,7.599
2501,0.000,32.136,45.451,1.950,2.867,7.002,23.484,2.714,16.249,-0.467,1.629,6.937,20.554,0.000,0.000,0.000,0.000,0,0.121,0.037,866,1058,1446,1065,3.204,7.141
2502,0.000,32.267,45.605,1.972,2.249,6.669,23.239,2.604,16.161,-0.467,1.830,7.095,20.584,0.000,0.000,0.000,0.000,0,0.120,0.037,866,1056,1446,1064,2.106,6.867
2503,0.000,32.421,45.781,1.983,2.271,7.284,23.636,2.494,16.073,-0.478,2.175,7.304,20.676,0.000,0.000,0.000,0.000,0,0.119,0.036,866,1056,1445,1064,2.838,6.958
2504,0.000,32.553,45.935,1.994,3.049,7.644,23.850,2.384,15.985,-0.467,2.300,7.387,20.615,0.000,0.000,0.000,0.000,0,0.116,0.036,866,1056,1456,1065,2.197,6.592
2505,0.000,32.685,46.088,2.005,2.266,6.873,23.331,2.296,15.897,-0.456,2.120,7.383,20.829,0.000,0.000,0.000,0.000,0,0.114,0.036,868,1056,1453,1065,2.197,7.233
2506,0.000,32.817,46.264,2.005,2.185,6.827,23.362,2.186,15.810,-0.467,2.134,7.126,20.890,0.000,0.000,0.000,0.000,0,0.114,0.035,866,1056,1451,1063,3.021,7.599
2507,0.000,32.970,46.418,2.016,3.322,7.323,23.423,2.076,15.722,-0.489,2.247,6.899,20.920,0.000,0.000,0.000,0.000,0,0.113,0.035,867,1056,1449,1064,2.197,6.867
2508,0.000,33.102,46.572,2.027,2.513,6.743,23.087,1.967,15.634,-0.467,2.216,7.162,21.012,0.000,0.000,0.000,0.000,0,0.112,0.035,866,1056,1450,1064,2.106,6.775
2509,0.000,33.234,46.726,2.038,2.053,7.112,22.965,1.857,15.524,-0.478,2.130,7.359,20.829,0.000,0.000,0.000,0.000,0,0.109,0.034,866,1056,1455,1063,3.296,7.233
2510,0.000,33.366,46.879,2.049,2.805,7.258,23.575,1.747,15.436,-0.478,1.505,7.222,20.371,0.000,0.000,0.000,0.000,0,0.107,0.034,871,1055,1451,1068,2.472,6.683
2511,0.000,33.520,47.033,2.060,3.126,6.933,24.460,1.615,15.348,-0.489,1.203,7.249,19.730,0.000,0.000,0.000,0.000,0,0.106,0.033,866,1056,1452,1063,2.014,7.050
2512,0.000,33.652,47.209,2.071,3.054,6.901,25.162,1.483,15.260,-0.467,1.706,7.263,19.638,0.000,0.000,0.000,0.000,0,0.105,0.032,867,1055,1452,1061,2.747,7.233
2513,0.000,33.805,47.341,2.093,2.743,6.868,25.345,1.373,15.172,-0.478,2.491,7.390,20.279,0.000,0.000,0.000,0.000,0,0.103,0.033,867,1057,1452,1060,3.113,6.867
2514,0.000,33.915,47.495,2.082,2.091,6.722,24.918,1.285,15.084,-0.489,2.826,7.105,21.256,0.000,0.000,0.000,0.000,0,0.103,0.032,867,1055,1456,1064,3.021,6.867
2515,0.000,34.047,47.648,2.093,1.936,6.475,24.430,1.198,14.997,-0.478,2.537,7.026,21.805,0.000,0.000,0.000,0.000,0,0.102,0.031,872,1055,1453,1071,2.655,6.867
2516,0.000,34.157,47.802,2.104,2.010,6.770,24.186,1.088,14.909,-0.467,2.142,7.086,21.927,0.000,0.000,0.000,0.000,0,0.100,0.031,867,1059,1453,1067,2.014,6.683
2517,0.000,34.245,47.934,2.115,0.818,6.420,22.751,0.978,14.821,-0.456,2.113,7.193,21.866,0.000,0.000,0.000,0.000,0,0.098,0.031,869,1055,1454,1063,1.923,6.409
2518,0.000,34.333,48.066,2.126,1.454,6.188,21.256,0.868,14.711,-0.500,2.180,7.347,21.805,0.000,0.000,0.000,0.000,0,0.097,0.030,867,1057,1454,1064,1.923,6.683
2519,0.000,34.465,48.220,2.115,3.181,6.796,21.317,0.758,14.623,-0.478,2.328,7.447,21.561,0.000,0.000,0.000,0.000,0,0.096,0.030,868,1055,1454,1064,0.732,6.409
2520,0.000,34.596,48.352,2.137,2.328,6.485,21.225,0.648,14.535,-0.489,2.525,7.646,21.561,0.000,0.000,0.000,0.000,0,0.096,0.030,867,1055,1454,1065,1.373,6.134
